"","row_NA_count","row_NA_ratio","means_without_na","na_ratio_cat"
"ABI2",2,0.0333333333333333,6.97674137931034,-1
"HOXC10",54,0.9,6.06566666666667,1
"BCLAF1",0,0,8.06293333333333,-1
"ZDHHC3",37,0.616666666666667,5.83321739130435,0
"APC11",38,0.633333333333333,6.51590909090909,0
"UTP6",0,0,7.00066666666667,-1
"PSD3",8,0.133333333333333,5.669,-1
"COA4",0,0,7.50241666666667,-1
"DLL3",58,0.966666666666667,6.6485,1
"TAB2",0,0,6.60391666666667,-1
"MRPL39",0,0,7.04845,-1
"EURL",46,0.766666666666667,5.87364285714286,0
"ZAK",2,0.0333333333333333,6.78860344827586,-1
"FKBP11",42,0.7,6.16638888888889,0
"TMOD3",0,0,8.26218333333333,-1
"BET1L",28,0.466666666666667,6.5915625,0
"DONSON",36,0.6,5.70308333333333,0
"ELOVL5",45,0.75,6.14606666666667,0
"MIS18A",2,0.0333333333333333,6.64281034482759,-1
"CELSR1",14,0.233333333333333,5.80208695652174,0
"FAT2",15,0.25,5.24746666666667,0
"NKIRAS2",8,0.133333333333333,6.49442307692308,-1
"NKIRAS1",26,0.433333333333333,6.11979411764706,0
"WSB2",40,0.666666666666667,5.60265,0
"PLEK2",13,0.216666666666667,6.36068085106383,0
"UGGT2",2,0.0333333333333333,5.8236724137931,-1
"UGGT1",0,0,7.58113333333333,-1
"CDK12",0,0,7.15851666666667,-1
"RRN3",0,0,5.8483,-1
"FASTKD2",0,0,6.34031666666667,-1
"GTSE1",1,0.0166666666666667,6.25835593220339,-1
"TECR",12,0.2,6.48647916666667,0
"ERAP1",0,0,7.02605,-1
"UBAP1",0,0,6.58486666666667,-1
"ACTR10",0,0,7.11136666666667,-1
"USE1",59,0.983333333333333,6.459,1
"CISD1",17,0.283333333333333,6.63393023255814,0
"GGA3",0,0,6.78733333333333,-1
"PODXL2",49,0.816666666666667,5.57745454545454,1
"FMN2",17,0.283333333333333,5.52367441860465,0
"C9orf78",0,0,7.4344,-1
"STMN3",49,0.816666666666667,6.27754545454545,1
"CLIC5",53,0.883333333333333,6.26557142857143,1
"FAM120A",0,0,7.70326666666667,-1
"EHF",41,0.683333333333333,6.27068421052632,0
"WWOX",27,0.45,5.86121212121212,0
"SMARCAL1",2,0.0333333333333333,6.16024137931034,-1
"GLTP",0,0,7.25903333333333,-1
"AHSP",50,0.833333333333333,6.975,1
"SPG21",0,0,7.13713333333333,-1
"MRPL35",45,0.75,6.07826666666667,0
"NINJ2",58,0.966666666666667,7.4895,1
"IL36G",59,0.983333333333333,6.247,1
"GRHL1",36,0.6,5.65991666666667,0
"TFCP2L1",56,0.933333333333333,6.04975,1
"UBP1",0,0,6.86815,-1
"IGF2BP1",14,0.233333333333333,6.82410869565217,0
"DTL",8,0.133333333333333,5.99848076923077,-1
"SACS",0,0,5.77698333333333,-1
"EIF2AK3",59,0.983333333333333,5.516,1
"COQ3",13,0.216666666666667,6.10157446808511,0
"MTCH1",12,0.2,6.499375,0
"NUDT4",0,0,6.69188333333333,-1
"CECR1",53,0.883333333333333,5.66414285714286,1
"HSPBP1",0,0,7.67053333333333,-1
"RGL1",51,0.85,4.95177777777778,1
"MAT2B",0,0,8.03951666666667,-1
"MYOF",0,0,6.91325,-1
"ITSN2",0,0,6.54973333333333,-1
"GLTSCR1",9,0.15,5.76854901960784,-1
"GLTSCR2",0,0,7.51063333333333,-1
"IL1RAPL1",49,0.816666666666667,6.02709090909091,1
"EHD3",24,0.4,6.09372222222222,0
"EHD2",0,0,7.18096666666667,-1
"ARHGEF12",0,0,6.4783,-1
"CNOT2",0,0,7.11268333333333,-1
"NCKIPSD",0,0,6.8707,-1
"CD274",43,0.716666666666667,6.25152941176471,0
"TMOD2",3,0.05,6.21917543859649,-1
"CALML5",38,0.633333333333333,6.25013636363636,0
"OGFR",0,0,7.62235,-1
"FLRT3",47,0.783333333333333,5.72015384615385,0
"LMCD1",1,0.0166666666666667,6.89040677966102,-1
"CRIM1",44,0.733333333333333,5.6591875,0
"MPP6",0,0,7.02215,-1
"CHMP5",0,0,7.90688333333333,-1
"COMMD9",0,0,7.53225,-1
"CNIH4",25,0.416666666666667,7.10374285714286,0
"CWC15",0,0,7.86416666666667,-1
"MRPL15",0,0,7.01833333333333,-1
"THYN1",0,0,7.24846666666667,-1
"CRIPT",0,0,7.70781666666667,-1
"CCDC59",3,0.05,6.85582456140351,-1
"NDUFAF4",4,0.0666666666666667,6.32716071428571,-1
"HACD3",7,0.116666666666667,6.31505660377359,-1
"MED11",6,0.1,6.74596296296296,-1
"CCDC167",56,0.933333333333333,6.113,1
"EMC3",25,0.416666666666667,6.03365714285714,0
"NDUFA13",5,0.0833333333333333,6.98467272727273,-1
"PDP1",5,0.0833333333333333,6.4238,-1
"KCMF1",0,0,7.14378333333333,-1
"RAI14",1,0.0166666666666667,7.21722033898305,-1
"FOXJ2",19,0.316666666666667,5.93517073170732,0
"VAPA",0,0,7.47055,-1
"MARK1",57,0.95,5.27366666666667,1
"H2AFY2",0,0,7.696,-1
"MRPL27",2,0.0333333333333333,6.77856896551724,-1
"TBC1D7",10,0.166666666666667,5.97712,-1
"RNF181",0,0,7.46521666666667,-1
"C6orf203",0,0,6.52643333333333,-1
"GSKIP",5,0.0833333333333333,7.25752727272727,-1
"COX16",14,0.233333333333333,6.75265217391304,0
"TMEM14C",56,0.933333333333333,6.49825,1
"TMEM9",45,0.75,6.07046666666667,0
"SENP1",0,0,6.1667,-1
"CXXC1",0,0,6.72911666666667,-1
"SH3BP4",6,0.1,6.28062962962963,-1
"10-Sep",0,0,7.6672,-1
"HMG20B",0,0,6.29125,-1
"SCHIP1",12,0.2,5.75220833333333,0
"PIPOX",44,0.733333333333333,5.9350625,0
"GMIP",2,0.0333333333333333,6.43453448275862,-1
"NTM",59,0.983333333333333,5.832,1
"ABRACL",0,0,8.41871666666667,-1
"VPS54",2,0.0333333333333333,6.51591379310345,-1
"MDFIC",55,0.916666666666667,6.2098,1
"ZNRD1",4,0.0666666666666667,7.06021428571429,-1
"ACTR3B",35,0.583333333333333,5.83512,0
"PIM2",54,0.9,5.654,1
"CAMSAP3",17,0.283333333333333,5.95679069767442,0
"PHRF1",0,0,6.36271666666667,-1
"ZBTB4",53,0.883333333333333,5.17928571428571,1
"CALCOCO1",12,0.2,5.86116666666667,0
"KIAA1522",5,0.0833333333333333,6.32045454545455,-1
"CEP72",28,0.466666666666667,5.5659375,0
"POGK",8,0.133333333333333,6.01907692307692,-1
"CCDC88C",2,0.0333333333333333,5.65203448275862,-1
"ARHGAP23",11,0.183333333333333,5.4095306122449,-1
"NYAP2",57,0.95,5.69033333333333,1
"STIM2",16,0.266666666666667,6.07020454545455,0
"VPS18",0,0,6.891,-1
"RCC2",0,0,8.2641,-1
"KIAA1468",0,0,6.73275,-1
"DIP2B",0,0,6.79195,-1
"KIAA1462",21,0.35,5.70602564102564,0
"SLAIN2",0,0,7.09705,-1
"TENM3",4,0.0666666666666667,5.5615,-1
"USP36",0,0,6.5949,-1
"BCCIP",0,0,7.85381666666667,-1
"STK26",3,0.05,7.09710526315789,-1
"COPZ2",35,0.583333333333333,6.72756,0
"ABI3",10,0.166666666666667,6.64102,-1
"PTGFRN",11,0.183333333333333,5.9664693877551,-1
"CTTNBP2NL",0,0,7.00213333333333,-1
"CFAP97",13,0.216666666666667,5.78278723404255,0
"TMEM181",37,0.616666666666667,5.70652173913043,0
"IBTK",0,0,5.73123333333333,-1
"CHD7",6,0.1,5.33244444444444,-1
"HEATR5B",0,0,6.28651666666667,-1
"DH1",16,0.266666666666667,5.02725,0
"UNC79",12,0.2,5.32879166666667,0
"ZNFX1",0,0,6.23535,-1
"CHPF2",11,0.183333333333333,5.47169387755102,-1
"RRBP1",0,0,7.39428333333333,-1
"SIPA1L2",4,0.0666666666666667,6.12076785714286,-1
"ANKIB1",8,0.133333333333333,5.59428846153846,-1
"KLHL14",36,0.6,5.546875,0
"USP35",49,0.816666666666667,5.41709090909091,1
"CPSF2",0,0,7.40116666666667,-1
"KLHL9",7,0.116666666666667,5.91537735849057,-1
"LARS",0,0,8.0158,-1
"ZNF624",43,0.716666666666667,6.04882352941176,0
"PDP2",29,0.483333333333333,5.44074193548387,0
"CC2D2A",44,0.733333333333333,5.155125,0
"TXNDC16",15,0.25,5.80902222222222,0
"RCOR3",3,0.05,5.98891228070175,-1
"MYEF2",4,0.0666666666666667,6.80298214285714,-1
"KLHL42",9,0.15,6.03572549019608,-1
"EIF2AK4",1,0.0166666666666667,6.37010169491525,-1
"WDR35",11,0.183333333333333,5.49320408163265,-1
"TBC1D14",30,0.5,5.57013333333333,0
"CGN",0,0,6.43236666666667,-1
"ADAMTS9",52,0.866666666666667,5.263625,1
"RBM27",0,0,7.34861666666667,-1
"KANSL3",15,0.25,5.68155555555556,0
"HECW2",23,0.383333333333333,5.42918918918919,0
"STARD9",45,0.75,6.89286666666667,0
"FRMD4A",9,0.15,6.17629411764706,-1
"ANKFY1",0,0,7.33553333333333,-1
"RERE",1,0.0166666666666667,5.77118644067797,-1
"SUCLA2",0,0,7.13758333333333,-1
"WRAP73",3,0.05,6.08205263157895,-1
"GMPR2",0,0,7.48796666666667,-1
"PSMC3IP",4,0.0666666666666667,6.41144642857143,-1
"STX18",51,0.85,5.65833333333333,1
"DPM3",13,0.216666666666667,6.88317021276596,0
"IMPACT",3,0.05,6.79084210526316,-1
"ZNF219",54,0.9,4.74,1
"UVRAG",4,0.0666666666666667,5.88244642857143,-1
"ATXN10",0,0,7.94256666666667,-1
"MBD2",0,0,6.86688333333333,-1
"NCDN",0,0,7.21348333333333,-1
"TFIP11",0,0,6.95661666666667,-1
"EPS15L1",19,0.316666666666667,5.93560975609756,0
"DNMT3B",34,0.566666666666667,5.38965384615385,0
"MYO1A",22,0.366666666666667,5.60510526315789,0
"SPRR3",54,0.9,6.74433333333333,1
"ORC3",0,0,6.66331666666667,-1
"SAE1",0,0,8.2322,-1
"MAGEC2",38,0.633333333333333,6.50190909090909,0
"COPG2",0,0,7.3514,-1
"RNF7",2,0.0333333333333333,7.36605172413793,-1
"PI4KB",0,0,6.74656666666667,-1
"MRC2",12,0.2,5.888125,0
"RBPJL",35,0.583333333333333,5.7738,0
"XPR1",50,0.833333333333333,5.3534,1
"COMMD3",0,0,7.5399,-1
"STOML1",44,0.733333333333333,5.240625,0
"GNG12",6,0.1,7.52312962962963,-1
"HECA",38,0.633333333333333,5.51354545454545,0
"RABL2B",3,0.05,6.54122807017544,-1
"MTRR",1,0.0166666666666667,6.647,-1
"UXT",1,0.0166666666666667,6.884,-1
"ARPP21",30,0.5,5.8875,0
"ASH2L",0,0,7.1015,-1
"CPNE7",24,0.4,5.86391666666667,0
"DHCR7",36,0.6,6.32466666666667,0
"HDAC6",1,0.0166666666666667,6.68113559322034,-1
"SPAST",0,0,6.39738333333333,-1
"DKK3",37,0.616666666666667,5.964,0
"METTL1",0,0,7.4891,-1
"GULP1",6,0.1,6.58912962962963,-1
"VPS29",0,0,8.40038333333333,-1
"EIF3K",0,0,8.25271666666667,-1
"GRHPR",0,0,8.06088333333333,-1
"CTSZ",6,0.1,7.70405555555556,-1
"RPS6KB2",11,0.183333333333333,5.99181632653061,-1
"DJB9",24,0.4,5.71069444444444,0
"DJB11",0,0,7.94728333333333,-1
"RNF14",0,0,7.12301666666667,-1
"UBA2",0,0,8.21131666666667,-1
"POLK",16,0.266666666666667,5.58061363636364,0
"CTNL1",0,0,6.41963333333333,-1
"DBF4",22,0.366666666666667,5.65386842105263,0
"MORF4L1",0,0,7.11178333333333,-1
"NXF1",0,0,7.65728333333333,-1
"SEL1L",16,0.266666666666667,5.4485,0
"B4GALT7",34,0.566666666666667,5.75665384615385,0
"PEF1",0,0,7.55918333333333,-1
"BIN2",39,0.65,6.0517619047619,0
"ZMYM2",1,0.0166666666666667,6.37961016949153,-1
"COPS7A",0,0,7.32358333333333,-1
"SLC25A10",33,0.55,6.3492962962963,0
"FBLN5",45,0.75,5.42193333333333,0
"HSPB7",47,0.783333333333333,6.27384615384615,0
"APEX2",4,0.0666666666666667,6.138,-1
"PPP1R1B",50,0.833333333333333,7.0728,1
"AASS",14,0.233333333333333,5.74595652173913,0
"CLIP2",0,0,6.63251666666667,-1
"UQCR10",5,0.0833333333333333,7.15752727272727,-1
"SEC14L4",48,0.8,6.05316666666667,0
"MTFP1",53,0.883333333333333,6.24342857142857,1
"TJP2",0,0,7.53146666666667,-1
"DJB4",0,0,7.20961666666667,-1
"MALT1",1,0.0166666666666667,6.55657627118644,-1
"STK17A",14,0.233333333333333,6.3499347826087,0
"CFDP1",0,0,7.43898333333333,-1
"ZNF629",25,0.416666666666667,5.44045714285714,0
"DAXX",0,0,6.9835,-1
"FTSJ1",0,0,7.00618333333333,-1
"VTI1B",15,0.25,6.225,0
"STK39",0,0,7.1449,-1
"ADD3",58,0.966666666666667,5.4755,1
"FBXL17",5,0.0833333333333333,5.62601818181818,-1
"LRWD1",0,0,7.02183333333333,-1
"CNOT8",4,0.0666666666666667,6.55907142857143,-1
"C19orf25",0,0,7.0739,-1
"NIPSP3A",3,0.05,6.64768421052632,-1
"CGGBP1",0,0,7.3281,-1
"IFT172",3,0.05,5.75924561403509,-1
"PISD",11,0.183333333333333,6.25708163265306,-1
"ABCF2",0,0,7.80383333333333,-1
"MTRF1L",56,0.933333333333333,6.0445,1
"SLC23A2",52,0.866666666666667,6.493,1
"TES",5,0.0833333333333333,7.85107272727273,-1
"PRKAG2",0,0,6.6521,-1
"TUBGCP4",0,0,6.55845,-1
"STAP2",24,0.4,6.40663888888889,0
"SERGEF",20,0.333333333333333,6.030875,0
"KDM5B",8,0.133333333333333,5.88794230769231,-1
"DMBT1",47,0.783333333333333,5.64730769230769,0
"WARS2",17,0.283333333333333,6.19048837209302,0
"PARP2",1,0.0166666666666667,6.13996610169491,-1
"LIMD1",0,0,7.00001666666667,-1
"POLL",7,0.116666666666667,5.59596226415094,-1
"SEC63",16,0.266666666666667,5.88443181818182,0
"SLC2A6",51,0.85,5.63011111111111,1
"ZC3H7B",0,0,6.75213333333333,-1
"SUSD2",18,0.3,6.10192857142857,0
"TCF20",0,0,6.23876666666667,-1
"HMGXB4",32,0.533333333333333,5.40325,0
"NDRG3",0,0,7.83233333333333,-1
"NOL12",11,0.183333333333333,6.80251020408163,-1
"3-Sep",7,0.116666666666667,6.20594339622641,-1
"APOBEC3B",3,0.05,6.91878947368421,-1
"SRRD",26,0.433333333333333,6.07588235294118,0
"ARMCX3",5,0.0833333333333333,6.19185454545455,-1
"SWAP70",0,0,7.30641666666667,-1
"MLX",16,0.266666666666667,6.28913636363636,0
"SUN2",34,0.566666666666667,5.41873076923077,0
"SS18L2",15,0.25,6.37566666666667,0
"RSL24D1",0,0,7.6309,-1
"LAMTOR3",0,0,7.60261666666667,-1
"NDOR1",5,0.0833333333333333,6.18463636363636,-1
"LIMA1",29,0.483333333333333,5.60396774193548,0
"AFF4",0,0,6.23721666666667,-1
"SRP68",0,0,7.89911666666667,-1
"MKRN1",3,0.05,6.38791228070175,-1
"CHORDC1",0,0,8.50901666666667,-1
"TBK1",0,0,6.9666,-1
"9-Sep",0,0,8.23776666666667,-1
"UBQLN2",0,0,8.18976666666667,-1
"EGFL7",28,0.466666666666667,6.15678125,0
"IL17B",35,0.583333333333333,6.83068,0
"TRPS1",6,0.1,5.78062962962963,-1
"DCDC2",24,0.4,6.20894444444444,0
"PCSK1N",50,0.833333333333333,5.7979,1
"PCYOX1",0,0,7.18813333333333,-1
"DDX20",0,0,7.17505,-1
"ADAMTS1",18,0.3,6.10411904761905,0
"SFMBT1",41,0.683333333333333,6.5318947368421,0
"SHPK",0,0,7.09765,-1
"NUFIP1",4,0.0666666666666667,6.14125,-1
"AMACR",32,0.533333333333333,6.15732142857143,0
"DDX25",53,0.883333333333333,5.845,1
"DPP7",4,0.0666666666666667,6.60785714285714,-1
"GTF2IRD1",39,0.65,5.32238095238095,0
"POLG2",36,0.6,5.938,0
"TMEM2",8,0.133333333333333,5.53594230769231,-1
"USP25",2,0.0333333333333333,6.21713793103448,-1
"RF",13,0.216666666666667,5.98444680851064,0
"BCAP29",31,0.516666666666667,5.92627586206897,0
"WBP5",17,0.283333333333333,6.50681395348837,0
"CYB5R1",16,0.266666666666667,6.43122727272727,0
"BAIAP2L1",2,0.0333333333333333,7.17551724137931,-1
"SAP30BP",0,0,7.37111666666667,-1
"ZNHIT2",0,0,6.78365,-1
"RAPGEFL1",58,0.966666666666667,5.44,1
"MED13",0,0,5.88015,-1
"PFDN2",0,0,8.52498333333333,-1
"GPN3",0,0,6.83045,-1
"SLC12A6",32,0.533333333333333,5.28860714285714,0
"PUF60",0,0,8.24313333333333,-1
"EMR2",51,0.85,5.76044444444444,1
"NRBP1",0,0,7.53941666666667,-1
"ENOPH1",0,0,7.62541666666667,-1
"FEZ2",4,0.0666666666666667,6.51582142857143,-1
"NDUFA12",1,0.0166666666666667,7.10289830508475,-1
"EIF2B4",0,0,7.39356666666667,-1
"ATP6V1H",0,0,7.51923333333333,-1
"RABAC1",5,0.0833333333333333,6.84734545454545,-1
"TAGLN3",17,0.283333333333333,6.39293023255814,0
"IPO11",0,0,7.2409,-1
"TRMT112",0,0,8.0254,-1
"GLS2",54,0.9,5.05616666666667,1
"DACH1",49,0.816666666666667,5.90509090909091,1
"CPA4",36,0.6,6.824,0
"FTSJ2",10,0.166666666666667,6.2223,-1
"CTN3",21,0.35,6.0975641025641,0
"MAD2L2",10,0.166666666666667,6.49188,-1
"XPO7",0,0,7.48135,-1
"CD84",57,0.95,6.574,1
"LCMT1",0,0,6.97408333333333,-1
"VPS51",0,0,7.03903333333333,-1
"ZNF639",27,0.45,5.71621212121212,0
"BAZ2A",0,0,6.13421666666667,-1
"BAZ1B",0,0,6.36718333333333,-1
"ATPIF1",19,0.316666666666667,7.13046341463415,0
"HERC5",8,0.133333333333333,5.924,-1
"AK3",0,0,7.48463333333333,-1
"SCOC",4,0.0666666666666667,7.58,-1
"PHF11",53,0.883333333333333,5.828,1
"FKBPL",7,0.116666666666667,6.15688679245283,-1
"LNPEP",1,0.0166666666666667,6.25159322033898,-1
"MBD1",22,0.366666666666667,5.80631578947368,0
"SIX4",14,0.233333333333333,6.28647826086956,0
"CNOT7",0,0,6.8901,-1
"PLX1",2,0.0333333333333333,6.71643103448276,-1
"TSPYL4",46,0.766666666666667,5.68828571428571,0
"GGT7",45,0.75,5.50033333333333,0
"RABGEF1",0,0,6.90088333333333,-1
"MSRA",7,0.116666666666667,6.78907547169811,-1
"ANXA10",17,0.283333333333333,6.36753488372093,0
"HACL1",3,0.05,6.47461403508772,-1
"STAG3",55,0.916666666666667,5.7026,1
"MCM8",16,0.266666666666667,5.32504545454545,0
"TRMT6",0,0,7.39448333333333,-1
"HOOK1",4,0.0666666666666667,6.540125,-1
"SH3BGRL2",19,0.316666666666667,6.76651219512195,0
"RASAL2",0,0,6.39088333333333,-1
"GNPTG",21,0.35,5.97184615384615,0
"TSR3",0,0,6.6595,-1
"ERRFI1",23,0.383333333333333,6.14497297297297,0
"KLHL21",51,0.85,5.26566666666667,1
"SLC25A13",4,0.0666666666666667,6.18044642857143,-1
"TUBE1",16,0.266666666666667,5.72979545454545,0
"LEF1",27,0.45,6.4679696969697,0
"FOXD3",55,0.916666666666667,6.3824,1
"DBNL",0,0,7.02623333333333,-1
"DDX41",0,0,7.15495,-1
"DCTN4",0,0,7.33285,-1
"OSGIN1",56,0.933333333333333,5.81375,1
"CDC23",0,0,7.01771666666667,-1
"APC7",0,0,7.4089,-1
"APC5",0,0,6.86508333333333,-1
"APC4",0,0,6.5611,-1
"APC2",0,0,6.46971666666667,-1
"HSPB8",20,0.333333333333333,7.1078,0
"GGA2",1,0.0166666666666667,6.75842372881356,-1
"GGA1",0,0,6.79461666666667,-1
"STOML2",0,0,7.75393333333333,-1
"FBXO2",30,0.5,6.59533333333333,0
"GPA",52,0.866666666666667,5.950125,1
"RPS6KA6",51,0.85,5.26055555555556,1
"CCRN4L",6,0.1,5.916,-1
"VPS28",0,0,7.62771666666667,-1
"LSM7",1,0.0166666666666667,7.58916949152542,-1
"ING1",10,0.166666666666667,6.59342,-1
"CCNL1",0,0,6.45795,-1
"DBR1",0,0,7.29585,-1
"FAM208A",0,0,6.87558333333333,-1
"FEM1B",2,0.0333333333333333,5.80868965517241,-1
"HN1",0,0,8.6809,-1
"FBXO9",1,0.0166666666666667,6.31998305084746,-1
"FBXO3",3,0.05,6.58189473684211,-1
"FBXL4",29,0.483333333333333,5.79296774193548,0
"AKAP11",0,0,6.21968333333333,-1
"RCAN3",49,0.816666666666667,6.10781818181818,1
"PTBP2",0,0,6.5226,-1
"FBXW11",0,0,6.28586666666667,-1
"DJC12",30,0.5,6.30043333333333,0
"GMEB2",6,0.1,6.1662037037037,-1
"MRTO4",0,0,8.05923333333333,-1
"TNIK",56,0.933333333333333,5.21125,1
"CPSF3",0,0,7.55068333333333,-1
"PITPNC1",1,0.0166666666666667,6.61462711864407,-1
"APPL1",0,0,7.37078333333333,-1
"CROT",4,0.0666666666666667,6.19273214285714,-1
"CDC42EP3",3,0.05,6.825,-1
"TLK1",0,0,6.37753333333333,-1
"GPATCH8",0,0,6.99043333333333,-1
"PARP4",0,0,6.98841666666667,-1
"NXT1",14,0.233333333333333,6.66710869565217,0
"NUDT5",0,0,8.4982,-1
"RCOR1",0,0,7.2917,-1
"CASP8AP2",32,0.533333333333333,5.82164285714286,0
"PCTP",8,0.133333333333333,6.41628846153846,-1
"MAN1B1",1,0.0166666666666667,5.81042372881356,-1
"RALY",0,0,8.38423333333333,-1
"GTF3C4",0,0,7.06916666666667,-1
"PACSIN3",1,0.0166666666666667,6.92347457627119,-1
"IKZF2",57,0.95,6.40733333333333,1
"FBXO5",29,0.483333333333333,5.49967741935484,0
"FBXO4",4,0.0666666666666667,6.17323214285714,-1
"FBXW2",22,0.366666666666667,5.67457894736842,0
"IKZF3",37,0.616666666666667,6.02213043478261,0
"TRHDE",37,0.616666666666667,5.60560869565217,0
"ACAD8",10,0.166666666666667,5.98056,-1
"ANGPTL2",31,0.516666666666667,5.67241379310345,0
"HDAC9",15,0.25,6.00086666666667,0
"ACIN1",0,0,7.80193333333333,-1
"AMFR",41,0.683333333333333,5.97357894736842,0
"AGO2",0,0,7.12741666666667,-1
"VAV3",40,0.666666666666667,5.41785,0
"MYH13",39,0.65,5.46552380952381,0
"ITGA11",29,0.483333333333333,5.30822580645161,0
"NUP50",0,0,7.73006666666667,-1
"ZHX1",3,0.05,5.9949649122807,-1
"CDV3",0,0,8.54065,-1
"CNOT11",0,0,6.79641666666667,-1
"DSE",35,0.583333333333333,5.47964,0
"INTS6",0,0,6.34746666666667,-1
"SARDH",3,0.05,6.29598245614035,-1
"BAG5",0,0,7.06816666666667,-1
"AGO1",0,0,6.45248333333333,-1
"RARRES3",59,0.983333333333333,6.492,1
"RAB21",0,0,7.25345,-1
"RAB22A",25,0.416666666666667,6.03031428571429,0
"TRAPPC2L",0,0,7.24145,-1
"ZNF346",0,0,6.95856666666667,-1
"PNMA3",47,0.783333333333333,6.04630769230769,0
"PNMA2",26,0.433333333333333,6.37358823529412,0
"BLOC1S6",2,0.0333333333333333,6.62403448275862,-1
"PSME2",0,0,8.43296666666667,-1
"TAOK2",2,0.0333333333333333,5.776,-1
"MKLN1",0,0,6.6799,-1
"DNPEP",0,0,7.71656666666667,-1
"RAB23",14,0.233333333333333,6.15584782608696,0
"MCTS1",0,0,8.02061666666667,-1
"ACSL5",38,0.633333333333333,5.64690909090909,0
"PADI1",13,0.216666666666667,6.46870212765957,0
"OGDHL",35,0.583333333333333,5.42096,0
"MTUS1",3,0.05,5.98015789473684,-1
"BRPF3",0,0,5.93663333333333,-1
"ZNF608",20,0.333333333333333,5.67455,0
"WWC3",4,0.0666666666666667,5.60819642857143,-1
"FAM184B",13,0.216666666666667,5.7223829787234,0
"PALD1",18,0.3,5.78590476190476,0
"SLC39A10",7,0.116666666666667,5.78366037735849,-1
"KIDINS220",12,0.2,5.613375,0
"ASAP1",0,0,6.62946666666667,-1
"MKL2",0,0,6.8874,-1
"ATAD2B",11,0.183333333333333,5.55340816326531,-1
"RIMKLB",48,0.8,5.62525,0
"HEG1",44,0.733333333333333,5.5985,0
"ZBTB21",0,0,5.99518333333333,-1
"ZMIZ1",0,0,6.66488333333333,-1
"ANKRD50",4,0.0666666666666667,6.07314285714286,-1
"PPP1R9A",0,0,7.13566666666667,-1
"MED23",1,0.0166666666666667,6.13323728813559,-1
"PLEKHG1",32,0.533333333333333,5.35892857142857,0
"PRR12",0,0,5.56526666666667,-1
"SHROOM4",39,0.65,5.40366666666667,0
"YEATS2",0,0,6.16651666666667,-1
"CNOT6",6,0.1,5.61831481481481,-1
"NDRG4",39,0.65,6.19123809523809,0
"TBC1D24",0,0,6.6135,-1
"STRIP2",16,0.266666666666667,5.72120454545455,0
"TPCN1",54,0.9,5.2455,1
"PPM1H",8,0.133333333333333,6.31530769230769,-1
"PAIP2B",45,0.75,6.28306666666667,0
"TTC7A",7,0.116666666666667,5.66501886792453,-1
"HECTD1",0,0,6.94068333333333,-1
"ZMYND8",47,0.783333333333333,5.333,0
"CADPS",5,0.0833333333333333,5.8796,-1
"MYO5B",2,0.0333333333333333,6.29222413793103,-1
"CIZ1",0,0,6.7106,-1
"CORO1C",0,0,8.53006666666667,-1
"CBLC",47,0.783333333333333,5.70715384615385,0
"TPX2",0,0,7.0558,-1
"ABT1",0,0,6.93836666666667,-1
"PADI3",13,0.216666666666667,6.16091489361702,0
"NOB1",0,0,7.33821666666667,-1
"AKAP8L",0,0,7.26353333333333,-1
"CA14",58,0.966666666666667,6.0755,1
"MAFF",3,0.05,6.92814035087719,-1
"STAP1",58,0.966666666666667,5.87,1
"PYCARD",1,0.0166666666666667,7.23230508474576,-1
"TMCO1",18,0.3,6.28923809523809,0
"FZR1",42,0.7,5.47016666666667,0
"APC10",2,0.0333333333333333,6.44579310344828,-1
"EPDR1",21,0.35,6.47510256410256,0
"NOTCH3",19,0.316666666666667,5.31934146341463,0
"MYO6",0,0,7.22993333333333,-1
"ALK",41,0.683333333333333,5.38847368421053,0
"KMT2B",2,0.0333333333333333,6.06301724137931,-1
"DDX19B",4,0.0666666666666667,6.11478571428571,-1
"PPT2",25,0.416666666666667,6.51548571428571,0
"NFU1",0,0,7.2604,-1
"PRPF19",0,0,8.4775,-1
"SYNPO2",8,0.133333333333333,5.98825,-1
"USP18",51,0.85,5.70644444444444,1
"UBQLN1",0,0,7.9573,-1
"SUFU",10,0.166666666666667,5.91006,-1
"NENF",1,0.0166666666666667,7.74635593220339,-1
"NOL7",0,0,7.8492,-1
"SNX12",0,0,7.89848333333333,-1
"SYNRG",0,0,6.58958333333333,-1
"DAPP1",42,0.7,5.87477777777778,0
"NDRG2",21,0.35,6.43897435897436,0
"VPS4A",0,0,7.41763333333333,-1
"SOX13",21,0.35,6.12282051282051,0
"L1RE1",18,0.3,6.58816666666667,0
"G3BP2",33,0.55,5.84644444444444,0
"ARHGAP26",8,0.133333333333333,5.595,-1
"POLI",16,0.266666666666667,5.62604545454546,0
"STUB1",0,0,7.71286666666667,-1
"PACSIN2",0,0,7.9167,-1
"MAGED2",0,0,7.7218,-1
"SNX7",3,0.05,6.75382456140351,-1
"SNX6",0,0,7.95,-1
"DUSP12",0,0,7.18346666666667,-1
"STX8",4,0.0666666666666667,6.45173214285714,-1
"ANGEL1",39,0.65,5.50380952380952,0
"SSR3",21,0.35,6.61735897435897,0
"ING4",16,0.266666666666667,6.23847727272727,0
"PSMD13",0,0,8.35628333333333,-1
"FAF1",3,0.05,7.46294736842105,-1
"PROCR",35,0.583333333333333,6.5414,0
