"","Breast","CNS","Colon","Leukemia","Melanoma","Non-Small Cell Lung","Ovarian","Renal","no_Breast","no_CNS","no_Colon","no_Leukemia","no_Melanoma","no_Non-Small Cell Lung","no_Ovarian","no_Renal"
"ERBB2IP",0,0,0,0,0.111111111111111,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0,0.0196078431372549,0.0188679245283019,0.0192307692307692
"TUBGCP6",0,0,0.142857142857143,0,0,0,0,0,0.0185185185185185,0.0185185185185185,0,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"TUBGCP5",0,0,0,0,0,0,0,0.125,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0
"USP28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FNBP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMCN1",0.166666666666667,0,0.142857142857143,0.333333333333333,0,0,0.142857142857143,0.25,0.111111111111111,0.12962962962963,0.113207547169811,0.0925925925925926,0.137254901960784,0.137254901960784,0.113207547169811,0.0961538461538462
"CRAMP1L",0,0.166666666666667,0.142857142857143,0.166666666666667,0.222222222222222,0.111111111111111,0,0.125,0.148148148148148,0.12962962962963,0.132075471698113,0.12962962962963,0.117647058823529,0.137254901960784,0.150943396226415,0.134615384615385
"IFT140",0.333333333333333,0.666666666666667,0.428571428571429,0.333333333333333,0.444444444444444,0.222222222222222,0.285714285714286,0.375,0.388888888888889,0.351851851851852,0.377358490566038,0.388888888888889,0.372549019607843,0.411764705882353,0.39622641509434,0.384615384615385
"WDR24",0.166666666666667,0,0.571428571428571,0,0.222222222222222,0.444444444444444,0.428571428571429,0,0.277777777777778,0.296296296296296,0.226415094339623,0.296296296296296,0.274509803921569,0.235294117647059,0.245283018867925,0.307692307692308
"JMJD8",0.833333333333333,0.833333333333333,0.571428571428571,0.5,0.777777777777778,0.777777777777778,0.285714285714286,0.875,0.685185185185185,0.685185185185185,0.716981132075472,0.722222222222222,0.686274509803922,0.686274509803922,0.754716981132076,0.673076923076923
"C16orf13",0,0,0.142857142857143,0,0,0,0,0,0.0185185185185185,0.0185185185185185,0,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"RPS6KC1",0,0,0.142857142857143,0,0,0.111111111111111,0,0,0.037037037037037,0.037037037037037,0.0188679245283019,0.037037037037037,0.0392156862745098,0.0196078431372549,0.0377358490566038,0.0384615384615385
"TP53RK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIGS",0.333333333333333,0,0.428571428571429,0,0.111111111111111,0.333333333333333,0.285714285714286,0.5,0.240740740740741,0.277777777777778,0.226415094339623,0.277777777777778,0.274509803921569,0.235294117647059,0.245283018867925,0.211538461538462
"TESK2",1,1,0.571428571428571,0.833333333333333,0.111111111111111,0.777777777777778,0.857142857142857,1,0.722222222222222,0.722222222222222,0.773584905660377,0.740740740740741,0.862745098039216,0.745098039215686,0.735849056603774,0.711538461538462
"WRNIP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RANBP9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLCC1",0.333333333333333,0.166666666666667,0.571428571428571,0.166666666666667,0.555555555555556,0.444444444444444,0.285714285714286,0.75,0.462962962962963,0.481481481481481,0.433962264150943,0.481481481481481,0.431372549019608,0.450980392156863,0.471698113207547,0.403846153846154
"UBL7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HAPLN3",0.666666666666667,0.833333333333333,0.714285714285714,1,0.666666666666667,0.666666666666667,0.428571428571429,0.625,0.685185185185185,0.666666666666667,0.679245283018868,0.648148148148148,0.686274509803922,0.686274509803922,0.716981132075472,0.692307692307692
"LYSMD1",0.166666666666667,0.166666666666667,0.142857142857143,0.333333333333333,0.111111111111111,0.111111111111111,0.285714285714286,0.125,0.166666666666667,0.166666666666667,0.169811320754717,0.148148148148148,0.176470588235294,0.176470588235294,0.150943396226415,0.173076923076923
"CCNL2",0.166666666666667,0,0,0,0.222222222222222,0,0.142857142857143,0.25,0.0925925925925926,0.111111111111111,0.113207547169811,0.111111111111111,0.0784313725490196,0.117647058823529,0.0943396226415094,0.0769230769230769
"MYADM",0.166666666666667,0.166666666666667,0.285714285714286,0.333333333333333,0.666666666666667,0.222222222222222,0,0.375,0.296296296296296,0.296296296296296,0.283018867924528,0.277777777777778,0.215686274509804,0.294117647058824,0.320754716981132,0.269230769230769
"PLEKHF1",0,0,0,0.333333333333333,0.111111111111111,0.222222222222222,0,0.125,0.111111111111111,0.111111111111111,0.113207547169811,0.0740740740740741,0.0980392156862745,0.0784313725490196,0.113207547169811,0.0961538461538462
"PPP1R9B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRPK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMC6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TBX15",0.333333333333333,0.166666666666667,0.714285714285714,0.5,0.555555555555556,0.777777777777778,0.571428571428571,0.5,0.555555555555556,0.574074074074074,0.509433962264151,0.537037037037037,0.529411764705882,0.490196078431373,0.528301886792453,0.538461538461538
"KCTD15",0.166666666666667,0,0,0.333333333333333,0,0.111111111111111,0,0,0.0555555555555556,0.0740740740740741,0.0754716981132075,0.037037037037037,0.0784313725490196,0.0588235294117647,0.0754716981132075,0.0769230769230769
"STRBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM209",0.5,0,0.714285714285714,0.666666666666667,0.777777777777778,0.666666666666667,1,0.75,0.666666666666667,0.722222222222222,0.641509433962264,0.648148148148148,0.627450980392157,0.647058823529412,0.60377358490566,0.634615384615385
"GPX7",0.333333333333333,0.5,0.571428571428571,0.333333333333333,0.888888888888889,0.666666666666667,0.571428571428571,0.5,0.592592592592593,0.574074074074074,0.566037735849057,0.592592592592593,0.509803921568627,0.549019607843137,0.566037735849057,0.576923076923077
"CDK5RAP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IWS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SIN3A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OSBPL9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRBN",0,0,0,0,0.111111111111111,0.222222222222222,0,0.125,0.0925925925925926,0.0925925925925926,0.0943396226415094,0.0925925925925926,0.0784313725490196,0.0588235294117647,0.0943396226415094,0.0769230769230769
"VWA9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDK5RAP1",0.166666666666667,0.333333333333333,0,0,0.111111111111111,0,0.142857142857143,0.125,0.0925925925925926,0.0740740740740741,0.113207547169811,0.111111111111111,0.0980392156862745,0.117647058823529,0.0943396226415094,0.0961538461538462
"MAP7D2",0.333333333333333,0.833333333333333,0.714285714285714,0.833333333333333,0.333333333333333,0.666666666666667,0.571428571428571,0.375,0.611111111111111,0.555555555555556,0.566037735849057,0.555555555555556,0.627450980392157,0.568627450980392,0.584905660377358,0.615384615384615
"SECISBP2",0.166666666666667,0,0.142857142857143,0,0,0.111111111111111,0.142857142857143,0,0.0555555555555556,0.0740740740740741,0.0566037735849057,0.0740740740740741,0.0784313725490196,0.0588235294117647,0.0566037735849057,0.0769230769230769
"RSF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBM15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUFY1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PNKP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MMS19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UHRF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM129B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YME1L1",0.166666666666667,0.166666666666667,0,0,0.111111111111111,0.333333333333333,0.285714285714286,0.125,0.148148148148148,0.148148148148148,0.169811320754717,0.166666666666667,0.156862745098039,0.117647058823529,0.132075471698113,0.153846153846154
"RMDN3",0,0,0,0,0,0.222222222222222,0,0,0.037037037037037,0.037037037037037,0.0377358490566038,0.037037037037037,0.0392156862745098,0,0.0377358490566038,0.0384615384615385
"TCF12",0,0,0,0,0.111111111111111,0.111111111111111,0,0,0.037037037037037,0.037037037037037,0.0377358490566038,0.037037037037037,0.0196078431372549,0.0196078431372549,0.0377358490566038,0.0384615384615385
"MUC4",0.166666666666667,0.333333333333333,0.142857142857143,0.166666666666667,0.333333333333333,0.444444444444444,0.428571428571429,0.75,0.37037037037037,0.351851851851852,0.377358490566038,0.37037037037037,0.352941176470588,0.333333333333333,0.339622641509434,0.288461538461538
"MYCBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CYTH2",0,0.833333333333333,0.142857142857143,0.333333333333333,0.222222222222222,0.666666666666667,0.428571428571429,0.375,0.407407407407407,0.314814814814815,0.39622641509434,0.37037037037037,0.392156862745098,0.313725490196078,0.358490566037736,0.365384615384615
"TBCB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NELL2",0.833333333333333,0.333333333333333,0.285714285714286,0.5,0.666666666666667,0.111111111111111,0.428571428571429,0.5,0.407407407407407,0.462962962962963,0.471698113207547,0.444444444444444,0.411764705882353,0.509803921568627,0.452830188679245,0.442307692307692
"PSMB7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEC62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCYT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDC5L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PSMD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PFDN5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAFAH2",0.333333333333333,0.666666666666667,0.285714285714286,0.333333333333333,0.222222222222222,0.444444444444444,0.428571428571429,0.375,0.388888888888889,0.351851851851852,0.39622641509434,0.388888888888889,0.411764705882353,0.372549019607843,0.377358490566038,0.384615384615385
"AGAP2",0.333333333333333,0.166666666666667,0.428571428571429,0,0.444444444444444,0.111111111111111,0.714285714285714,0.25,0.314814814814815,0.333333333333333,0.30188679245283,0.351851851851852,0.294117647058824,0.352941176470588,0.264150943396226,0.326923076923077
"RNF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PARK7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GAS2L1",0.166666666666667,0,0.428571428571429,0.333333333333333,0.111111111111111,0.222222222222222,0.428571428571429,0.25,0.240740740740741,0.259259259259259,0.207547169811321,0.222222222222222,0.254901960784314,0.235294117647059,0.207547169811321,0.230769230769231
"EYA3",0,0,0,0,0,0.111111111111111,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0,0.0188679245283019,0.0192307692307692
"NEU1",0.166666666666667,0,0,0,0,0,0,0,0,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"SORT1",0.333333333333333,0.166666666666667,0.285714285714286,0.166666666666667,0.111111111111111,0.333333333333333,0.142857142857143,0.375,0.240740740740741,0.259259259259259,0.245283018867925,0.259259259259259,0.274509803921569,0.235294117647059,0.264150943396226,0.230769230769231
"VAT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LGMN",0,0,0,0.166666666666667,0,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"PLIN2",0,0.5,0,0.166666666666667,0.111111111111111,0.222222222222222,0.142857142857143,0,0.148148148148148,0.0925925925925926,0.150943396226415,0.12962962962963,0.137254901960784,0.117647058823529,0.132075471698113,0.153846153846154
"DJC2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MPHOSPH6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MPHOSPH8",0.333333333333333,0.166666666666667,0.142857142857143,0,0.222222222222222,0,0.428571428571429,0.5,0.203703703703704,0.222222222222222,0.226415094339623,0.240740740740741,0.215686274509804,0.254901960784314,0.188679245283019,0.173076923076923
"MPHOSPH9",0.5,0.833333333333333,0.571428571428571,0.666666666666667,0.777777777777778,0.777777777777778,0.571428571428571,0.75,0.722222222222222,0.685185185185185,0.716981132075472,0.703703703703704,0.686274509803922,0.686274509803922,0.716981132075472,0.692307692307692
"NUP88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PKP4",0,0,0,0.333333333333333,0,0,0,0,0.037037037037037,0.037037037037037,0.0377358490566038,0,0.0392156862745098,0.0392156862745098,0.0377358490566038,0.0384615384615385
"PIK3R4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P2RX4",0.833333333333333,0.833333333333333,0.857142857142857,0.5,0.777777777777778,0.777777777777778,0.714285714285714,0.75,0.759259259259259,0.759259259259259,0.754716981132076,0.796296296296296,0.764705882352941,0.764705882352941,0.773584905660377,0.769230769230769
"SERPINI1",0.666666666666667,0.833333333333333,0.714285714285714,0.666666666666667,1,0.666666666666667,0.714285714285714,0.75,0.777777777777778,0.759259259259259,0.773584905660377,0.777777777777778,0.725490196078431,0.784313725490196,0.773584905660377,0.769230769230769
"POP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TSC22D3",0.333333333333333,0.666666666666667,1,0.666666666666667,0.444444444444444,0.666666666666667,0.857142857142857,0.375,0.62962962962963,0.592592592592593,0.547169811320755,0.592592592592593,0.627450980392157,0.588235294117647,0.566037735849057,0.634615384615385
"MNT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S100A13",0,0,0,0.166666666666667,0,0,0,0,0.0185185185185185,0.0185185185185185,0.0188679245283019,0,0.0196078431372549,0.0196078431372549,0.0188679245283019,0.0192307692307692
"SCAF11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TEAD3",0,0.333333333333333,0.142857142857143,0.333333333333333,0.444444444444444,0.222222222222222,0,0.375,0.259259259259259,0.222222222222222,0.245283018867925,0.222222222222222,0.196078431372549,0.235294117647059,0.264150943396226,0.211538461538462
"TIMM17A",1,1,0.857142857142857,0.666666666666667,1,1,1,0.75,0.907407407407407,0.907407407407407,0.924528301886792,0.944444444444444,0.901960784313726,0.901960784313726,0.905660377358491,0.942307692307692
"TSX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NDN",0.666666666666667,0.666666666666667,0.714285714285714,0.5,0.444444444444444,0.555555555555556,0.428571428571429,0.625,0.574074074074074,0.574074074074074,0.566037735849057,0.592592592592593,0.607843137254902,0.588235294117647,0.60377358490566,0.576923076923077
"SEPHS2",0,0,0,0,0,0,0,0.125,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0
"EIF3C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DJC7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDCA3",0,0,0,0,0,0,0,0.125,0.037037037037037,0.037037037037037,0.0377358490566038,0.037037037037037,0.0392156862745098,0.0392156862745098,0.0377358490566038,0.0192307692307692
"C12orf57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PHB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COPS8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRPF18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAD9A",0,0.166666666666667,0,0,0,0,0.142857142857143,0,0.0555555555555556,0.037037037037037,0.0566037735849057,0.0555555555555556,0.0588235294117647,0.0588235294117647,0.0377358490566038,0.0576923076923077
"PKMYT1",1,1,1,0.666666666666667,0.888888888888889,1,1,0.875,0.925925925925926,0.925925925925926,0.924528301886792,0.962962962962963,0.941176470588235,0.92156862745098,0.924528301886792,0.942307692307692
"OSMR",0.5,1,0.857142857142857,1,0.888888888888889,0.777777777777778,1,0.875,0.888888888888889,0.833333333333333,0.849056603773585,0.833333333333333,0.843137254901961,0.862745098039216,0.830188679245283,0.846153846153846
"CHP1",0,0,0,0,0,0,0,0.125,0.0185185185185185,0.0185185185185185,0.0188679245283019,0.0185185185185185,0.0196078431372549,0.0196078431372549,0.0188679245283019,0
"KIF2C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RGPD5",0.5,0,0.142857142857143,0,0,0,0.285714285714286,0.25,0.0925925925925926,0.148148148148148,0.132075471698113,0.148148148148148,0.156862745098039,0.156862745098039,0.113207547169811,0.115384615384615
"CGREF1",0.166666666666667,0.666666666666667,0.142857142857143,0.333333333333333,0.333333333333333,0.333333333333333,0.285714285714286,0.625,0.37037037037037,0.314814814814815,0.377358490566038,0.351851851851852,0.352941176470588,0.352941176470588,0.358490566037736,0.307692307692308
"ZNF184",0,0,0,0,0,0.222222222222222,0,0.125,0.0555555555555556,0.0555555555555556,0.0566037735849057,0.0555555555555556,0.0588235294117647,0.0196078431372549,0.0566037735849057,0.0384615384615385
"MAP3K5",0.5,0.333333333333333,0,0.333333333333333,0.555555555555556,0.444444444444444,0.285714285714286,0.875,0.407407407407407,0.425925925925926,0.471698113207547,0.425925925925926,0.392156862745098,0.411764705882353,0.433962264150943,0.346153846153846
"GFI1",1,1,1,0.5,1,1,0.857142857142857,1,0.925925925925926,0.925925925925926,0.924528301886792,0.981481481481482,0.92156862745098,0.92156862745098,0.943396226415094,0.923076923076923
"MGLL",0.166666666666667,0.166666666666667,0,0.333333333333333,0,0.333333333333333,0,0,0.111111111111111,0.111111111111111,0.132075471698113,0.0925925925925926,0.137254901960784,0.0784313725490196,0.132075471698113,0.134615384615385
"PITX2",1,0.666666666666667,0.857142857142857,1,1,0.888888888888889,1,1,0.925925925925926,0.962962962962963,0.943396226415094,0.925925925925926,0.92156862745098,0.941176470588235,0.924528301886792,0.923076923076923
"LYST",0.166666666666667,0,0.285714285714286,0.333333333333333,0,0.111111111111111,0.428571428571429,0.125,0.185185185185185,0.203703703703704,0.169811320754717,0.166666666666667,0.215686274509804,0.196078431372549,0.150943396226415,0.192307692307692
"ATXN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOK1",0,0.166666666666667,0,0,0.111111111111111,0,0,0,0.0555555555555556,0.037037037037037,0.0566037735849057,0.0555555555555556,0.0392156862745098,0.0588235294117647,0.0566037735849057,0.0576923076923077
"MTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBBP8",0.5,0.833333333333333,0.428571428571429,0.333333333333333,0.777777777777778,0.888888888888889,0.571428571428571,0.5,0.62962962962963,0.592592592592593,0.641509433962264,0.648148148148148,0.588235294117647,0.568627450980392,0.622641509433962,0.634615384615385
"HSD17B10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COL12A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMAD5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-Sep",0.166666666666667,0.166666666666667,0,0.333333333333333,0.111111111111111,0.222222222222222,0.142857142857143,0.125,0.148148148148148,0.148148148148148,0.169811320754717,0.12962962962963,0.156862745098039,0.137254901960784,0.150943396226415,0.153846153846154
